0,1,2,3
24.011866527795792,24.011866527795792,24.011866527795792,24.011866527795792
23.24806350072225,23.24806350072225,23.24806350072225,23.24806350072225
23.498830072085063,23.498830072085063,23.498830072085063,23.498830072085063
23.61945678194364,23.61945678194364,23.61945678194364,23.61945678194364
24.397664030392963,24.397664030392963,24.397664030392963,24.397664030392963
24.68153680562973,24.68153680562973,24.68153680562973,24.68153680562973
24.535123332341513,24.535123332341513,24.535123332341513,24.535123332341513
24.38043629924456,24.38043629924456,24.38043629924456,24.38043629924456
24.572106337547304,24.572106337547304,24.572106337547304,24.572106337547304
24.86776123245557,24.86776123245557,24.86776123245557,24.86776123245557
24.781283315022787,24.781283315022787,24.781283315022787,24.781283315022787
24.96874125401179,24.96874125401179,24.96874125401179,24.96874125401179
24.743656555811565,24.743656555811565,24.743656555811565,24.743656555811565
24.661061336596806,24.661061336596806,24.661061336596806,24.661061336596806
24.092393686374027,24.092393686374027,24.092393686374027,24.092393686374027
24.280622253815334,24.280622253815334,24.280622253815334,24.280622253815334
24.157373108466466,24.157373108466466,24.157373108466466,24.157373108466466
24.02593095699946,24.02593095699946,24.02593095699946,24.02593095699946
23.56582671403885,23.56582671403885,23.56582671403885,23.56582671403885
24.11403389175733,24.11403389175733,24.11403389175733,24.11403389175733
24.39705684979757,24.39705684979757,24.39705684979757,24.39705684979757
24.236092315117517,24.236092315117517,24.236092315117517,24.236092315117517
24.144781537850697,24.144781537850697,24.144781537850697,24.144781537850697
24.103772608439126,24.103772608439126,24.103772608439126,24.103772608439126
24.190648223956426,24.190648223956426,24.190648223956426,24.190648223956426
24.534472833077114,24.534472833077114,24.534472833077114,24.534472833077114
23.912413028875985,23.912413028875985,23.912413028875985,23.912413028875985
23.921878488858543,23.921878488858543,23.921878488858543,23.921878488858543
23.48676214814186,23.48676214814186,23.48676214814186,23.48676214814186
23.550228387117386,23.550228387117386,23.550228387117386,23.550228387117386
23.72608073155085,23.72608073155085,23.72608073155085,23.72608073155085
23.43247201045354,23.43247201045354,23.43247201045354,23.43247201045354
23.382393529017765,23.382393529017765,23.382393529017765,23.382393529017765
22.721402500073115,22.721402500073115,22.721402500073115,22.721402500073115
22.720825012524923,22.720825012524923,22.720825012524923,22.720825012524923
22.969640853007636,22.969640853007636,22.969640853007636,22.969640853007636
22.801334571838378,22.801334571838378,22.801334571838378,22.801334571838378
22.43249697883924,22.43249697883924,22.43249697883924,22.43249697883924
22.522328861554463,22.522328861554463,22.522328861554463,22.522328861554463
22.670716150601706,22.670716150601706,22.670716150601706,22.670716150601706
22.7173437277476,22.7173437277476,22.7173437277476,22.7173437277476
22.758547164996465,22.758547164996465,22.758547164996465,22.758547164996465
23.233972245454787,23.233972245454787,23.233972245454787,23.233972245454787
22.865538372596106,22.865538372596106,22.865538372596106,22.865538372596106
22.31262611746788,22.31262611746788,22.31262611746788,22.31262611746788
22.346938119331995,22.346938119331995,22.346938119331995,22.346938119331995
22.905011796951293,22.905011796951293,22.905011796951293,22.905011796951293
22.749636433521907,22.749636433521907,22.749636433521907,22.749636433521907
22.650437865654627,22.650437865654627,22.650437865654627,22.650437865654627
22.227677913506827,22.227677913506827,22.227677913506827,22.227677913506827
22.88054397304853,22.88054397304853,22.88054397304853,22.88054397304853
23.78443451523781,23.78443451523781,23.78443451523781,23.78443451523781
24.22180523276329,24.22180523276329,24.22180523276329,24.22180523276329
24.045991184314094,24.045991184314094,24.045991184314094,24.045991184314094
24.65269536972046,24.65269536972046,24.65269536972046,24.65269536972046
24.678636662165324,24.678636662165324,24.678636662165324,24.678636662165324
24.979828123251597,24.979828123251597,24.979828123251597,24.979828123251597
25.05473189353943,25.05473189353943,25.05473189353943,25.05473189353943
24.919942434628805,24.919942434628805,24.919942434628805,24.919942434628805
24.89024908542633,24.89024908542633,24.89024908542633,24.89024908542633
25.007281172275544,25.007281172275544,25.007281172275544,25.007281172275544
24.716261845827102,24.716261845827102,24.716261845827102,24.716261845827102
24.706044002374014,24.706044002374014,24.706044002374014,24.706044002374014
24.90686819156011,24.90686819156011,24.90686819156011,24.90686819156011
24.606405287981033,24.606405287981033,24.606405287981033,24.606405287981033
24.429858241478602,24.429858241478602,24.429858241478602,24.429858241478602
24.667372598250708,24.667372598250708,24.667372598250708,24.667372598250708
24.62035340865453,24.62035340865453,24.62035340865453,24.62035340865453
24.681636136770248,24.681636136770248,24.681636136770248,24.681636136770248
24.70424284140269,24.70424284140269,24.70424284140269,24.70424284140269
24.1651598016421,24.1651598016421,24.1651598016421,24.1651598016421
23.700600465138752,23.700600465138752,23.700600465138752,23.700600465138752
22.36539410551389,22.36539410551389,22.36539410551389,22.36539410551389
22.973007945219674,22.973007945219674,22.973007945219674,22.973007945219674
23.554412589470545,23.554412589470545,23.554412589470545,23.554412589470545
23.307496440410613,23.307496440410613,23.307496440410613,23.307496440410613
23.38278683225314,23.38278683225314,23.38278683225314,23.38278683225314
23.343147518237434,23.343147518237434,23.343147518237434,23.343147518237434
24.045851713418962,24.045851713418962,24.045851713418962,24.045851713418962
23.911667412519456,23.911667412519456,23.911667412519456,23.911667412519456
23.856214267015456,23.856214267015456,23.856214267015456,23.856214267015456
23.721517755587897,23.721517755587897,23.721517755587897,23.721517755587897
23.851138214270275,23.851138214270275,23.851138214270275,23.851138214270275
23.66383818189303,23.66383818189303,23.66383818189303,23.66383818189303
23.093738836050033,23.093738836050033,23.093738836050033,23.093738836050033
22.975255944331487,22.975255944331487,22.975255944331487,22.975255944331487
23.314575000603995,23.314575000603995,23.314575000603995,23.314575000603995
23.346055694421132,23.346055694421132,23.346055694421132,23.346055694421132
23.148694948355356,23.148694948355356,23.148694948355356,23.148694948355356
22.767094306151073,22.767094306151073,22.767094306151073,22.767094306151073
23.103158072630563,23.103158072630563,23.103158072630563,23.103158072630563
23.16178665359815,23.16178665359815,23.16178665359815,23.16178665359815
23.58039823373159,23.58039823373159,23.58039823373159,23.58039823373159
23.70685754418373,23.70685754418373,23.70685754418373,23.70685754418373
23.43291791876157,23.43291791876157,23.43291791876157,23.43291791876157
23.320670680205026,23.320670680205026,23.320670680205026,23.320670680205026
23.07523720661799,23.07523720661799,23.07523720661799,23.07523720661799
23.012239875396094,23.012239875396094,23.012239875396094,23.012239875396094
22.773466128110886,22.773466128110886,22.773466128110886,22.773466128110886
23.088243611653645,23.088243611653645,23.088243611653645,23.088243611653645
22.62591071128845,22.62591071128845,22.62591071128845,22.62591071128845
22.612111508846283,22.612111508846283,22.612111508846283,22.612111508846283
23.198712569475173,23.198712569475173,23.198712569475173,23.198712569475173
23.24144711693128,23.24144711693128,23.24144711693128,23.24144711693128
23.50639469822248,23.50639469822248,23.50639469822248,23.50639469822248
24.021811227003735,24.021811227003735,24.021811227003735,24.021811227003735
23.869102654854455,23.869102654854455,23.869102654854455,23.869102654854455
23.7216990172863,23.7216990172863,23.7216990172863,23.7216990172863
23.987732376654943,23.987732376654943,23.987732376654943,23.987732376654943
23.748195230960846,23.748195230960846,23.748195230960846,23.748195230960846
23.61005467772484,23.61005467772484,23.61005467772484,23.61005467772484
23.3102048933506,23.3102048933506,23.3102048933506,23.3102048933506
23.810639399290086,23.810639399290086,23.810639399290086,23.810639399290086
24.012455983956656,24.012455983956656,24.012455983956656,24.012455983956656
24.216409103075662,24.216409103075662,24.216409103075662,24.216409103075662
23.883781971534095,23.883781971534095,23.883781971534095,23.883781971534095
24.328946671883266,24.328946671883266,24.328946671883266,24.328946671883266
24.04524973432223,24.04524973432223,24.04524973432223,24.04524973432223
24.06173954606056,24.06173954606056,24.06173954606056,24.06173954606056
23.661518836021422,23.661518836021422,23.661518836021422,23.661518836021422
23.72253050804138,23.72253050804138,23.72253050804138,23.72253050804138
24.080381818612416,24.080381818612416,24.080381818612416,24.080381818612416
23.954900811115902,23.954900811115902,23.954900811115902,23.954900811115902
24.064468232790627,24.064468232790627,24.064468232790627,24.064468232790627
23.982922800381978,23.982922800381978,23.982922800381978,23.982922800381978
24.200860991080603,24.200860991080603,24.200860991080603,24.200860991080603
24.306365698575974,24.306365698575974,24.306365698575974,24.306365698575974
24.234029829502106,24.234029829502106,24.234029829502106,24.234029829502106
24.23260238369306,24.23260238369306,24.23260238369306,24.23260238369306
24.635555958747865,24.635555958747865,24.635555958747865,24.635555958747865
24.624964233239492,24.624964233239492,24.624964233239492,24.624964233239492
24.677883025010427,24.677883025010427,24.677883025010427,24.677883025010427
24.821221790711085,24.821221790711085,24.821221790711085,24.821221790711085
24.62883893450101,24.62883893450101,24.62883893450101,24.62883893450101
24.72593203186989,24.72593203186989,24.72593203186989,24.72593203186989
24.726689606904984,24.726689606904984,24.726689606904984,24.726689606904984
24.73119168082873,24.73119168082873,24.73119168082873,24.73119168082873
